GEOID,tract_ce6,spa,spa_num,sup_dist,pov_universe,pov_below,poverty_rate,median_income,households,high_poverty_25
06037571800,571800,SPA 8 - South Bay,8,District 4,3174,192,0.06049149338374291,123750.0,1248,False
06037571900,571900,SPA 8 - South Bay,8,District 4,5971,363,0.06079383687824485,128289.0,2292,False
06037572001,572001,SPA 8 - South Bay,8,District 4,6221,282,0.04533033274393184,103578.0,2320,False
06037572201,572201,SPA 8 - South Bay,8,District 4,5487,805,0.1467104064151631,77353.0,1926,False
06037572202,572202,SPA 8 - South Bay,8,District 4,3093,468,0.1513094083414161,117270.0,1059,False
06037572301,572301,SPA 8 - South Bay,8,District 4,3765,738,0.19601593625498007,90972.0,937,False
06037572500,572500,SPA 8 - South Bay,8,District 4,3700,769,0.20783783783783782,50819.0,1567,False
06037572600,572600,SPA 8 - South Bay,8,District 4,4991,300,0.06010819475055099,118152.0,1222,False
06037572700,572700,SPA 8 - South Bay,8,District 4,5290,781,0.14763705103969754,88194.0,1396,False
06037573002,573002,SPA 8 - South Bay,8,District 4,3245,181,0.055778120184899846,59560.0,1034,False
06037573003,573003,SPA 8 - South Bay,8,District 4,1698,322,0.1896348645465253,107083.0,632,False
06037573004,573004,SPA 8 - South Bay,8,District 4,4878,1004,0.2058220582205822,58168.0,1635,False
06037573101,573101,SPA 8 - South Bay,8,District 4,4451,393,0.08829476522129859,70795.0,1407,False
06037573102,573102,SPA 8 - South Bay,8,District 4,2865,527,0.18394415357766142,112054.0,1048,False
06037573201,573201,SPA 8 - South Bay,8,District 4,3844,858,0.22320499479708636,54132.0,1176,False
06037573202,573202,SPA 8 - South Bay,8,District 4,6670,800,0.1199400299850075,78771.0,1693,False
06037573300,573300,SPA 8 - South Bay,8,District 4,3799,1189,0.31297709923664124,51467.0,989,True
06037573401,573401,SPA 7 - East,7,District 4,1505,352,0.23388704318936876,75469.0,529,False
06037573402,573402,SPA 7 - East,7,District 4,6949,499,0.07180889336595193,81131.0,2715,False
06037573403,573403,SPA 7 - East,7,District 4,3058,196,0.06409417920209287,136438.0,1432,False
06037573601,573601,SPA 8 - South Bay,8,District 4,6353,481,0.07571226192350071,128856.0,2390,False
06037573700,573700,SPA 8 - South Bay,8,District 4,5406,199,0.0368109507954125,143117.0,1759,False
06037573800,573800,SPA 8 - South Bay,8,District 4,4155,212,0.05102286401925391,115250.0,1507,False
06037573902,573902,SPA 8 - South Bay,8,District 4,2212,184,0.08318264014466546,166019.0,926,False
06037574000,574000,SPA 8 - South Bay,8,District 4,5108,274,0.05364134690681284,140160.0,1957,False
06037574100,574100,SPA 8 - South Bay,8,District 4,5136,83,0.01616043613707165,136964.0,1808,False
06037574201,574201,SPA 8 - South Bay,8,District 4,3265,83,0.025421133231240428,143147.0,1085,False
06037574202,574202,SPA 8 - South Bay,8,District 4,1906,109,0.057187827911857295,120417.0,756,False
06037574300,574300,SPA 8 - South Bay,8,District 4,6633,237,0.03573043871551334,120594.0,2223,False
06037574400,574400,SPA 8 - South Bay,8,District 4,5555,212,0.03816381638163816,132953.0,2031,False
06037574500,574500,SPA 8 - South Bay,8,District 4,6698,130,0.019408778739922364,122101.0,2348,False
06037574602,574602,SPA 8 - South Bay,8,District 4,1267,4,0.0031570639305445935,141000.0,580,False
06037574800,574800,SPA 8 - South Bay,8,District 4,3159,366,0.11585944919278253,92214.0,1564,False
06037574901,574901,SPA 8 - South Bay,8,District 4,3949,405,0.10255760952139782,153304.0,1455,False
06037574902,574902,SPA 8 - South Bay,8,District 4,4807,1268,0.2637819846057832,85933.0,1963,True
06037575001,575001,SPA 8 - South Bay,8,District 4,4225,557,0.13183431952662722,93587.0,1816,False
06037575002,575002,SPA 8 - South Bay,8,District 4,4185,588,0.14050179211469535,91518.0,1932,False
06037575101,575101,SPA 8 - South Bay,8,District 4,4262,980,0.22993899577663068,65640.0,1510,False
06037575102,575102,SPA 8 - South Bay,8,District 4,4238,1042,0.24587069372345446,47875.0,1319,False
06037575103,575103,SPA 8 - South Bay,8,District 4,5077,673,0.1325585975970061,63813.0,2168,False
06037575201,575201,SPA 8 - South Bay,8,District 4,4335,1098,0.2532871972318339,51444.0,1242,True
06037575202,575202,SPA 8 - South Bay,8,District 4,4177,853,0.20421355039502034,59559.0,1174,False
06037575300,575300,SPA 8 - South Bay,8,District 4,4029,1131,0.28071481757259864,38688.0,1339,True
06037575401,575401,SPA 8 - South Bay,8,District 4,4208,1017,0.2416825095057034,48299.0,1249,False
06037575402,575402,SPA 8 - South Bay,8,District 4,3728,676,0.1813304721030043,69097.0,1139,False
06037575801,575801,SPA 8 - South Bay,8,District 4,2241,549,0.24497991967871485,39872.0,770,False
06037575802,575802,SPA 8 - South Bay,8,District 4,4444,808,0.18181818181818182,54591.0,1714,False
06037575803,575803,SPA 8 - South Bay,8,District 4,2496,1109,0.4443108974358974,23827.0,1297,True
06037575901,575901,SPA 8 - South Bay,8,District 4,3530,1227,0.34759206798866854,57404.0,1553,True
06037575902,575902,SPA 8 - South Bay,8,District 4,4710,705,0.14968152866242038,59385.0,3357,False
06037576001,576001,SPA 8 - South Bay,8,District 4,5937,403,0.06787940037055752,107787.0,3950,False
06037576200,576200,SPA 8 - South Bay,8,District 4,5168,952,0.18421052631578946,54569.0,3200,False
06037576301,576301,SPA 8 - South Bay,8,District 4,4710,1535,0.32590233545647557,53813.0,1948,True
06037576302,576302,SPA 8 - South Bay,8,District 4,2866,674,0.23517096999302164,56389.0,1082,False
06037576401,576401,SPA 8 - South Bay,8,District 4,3933,1098,0.2791762013729977,63015.0,1289,True
06037576402,576402,SPA 8 - South Bay,8,District 4,4180,878,0.21004784688995215,55148.0,1343,False
06037576403,576403,SPA 8 - South Bay,8,District 4,4788,917,0.1915204678362573,75278.0,1332,False
06037576501,576501,SPA 8 - South Bay,8,District 4,2724,630,0.23127753303964757,41750.0,1441,False
06037576502,576502,SPA 8 - South Bay,8,District 4,4997,800,0.16009605763458074,80625.0,2102,False
06037576503,576503,SPA 8 - South Bay,8,District 4,3685,575,0.1560379918588874,66891.0,1627,False
06037576601,576601,SPA 8 - South Bay,8,District 4,4167,699,0.1677465802735781,69195.0,2509,False
06037576602,576602,SPA 8 - South Bay,8,District 4,4581,522,0.11394891944990176,88268.0,2834,False
06037576700,576700,SPA 8 - South Bay,8,District 4,4029,358,0.08885579548275006,97891.0,2238,False
06037576801,576801,SPA 8 - South Bay,8,District 4,3760,781,0.2077127659574468,71797.0,1942,False
06037576802,576802,SPA 8 - South Bay,8,District 4,4320,372,0.08611111111111111,98456.0,1889,False
06037576901,576901,SPA 8 - South Bay,8,District 4,5138,1187,0.23102374464772285,61528.0,1766,False
06037576903,576903,SPA 8 - South Bay,8,District 4,4018,692,0.17222498755599802,70932.0,1467,False
06037576904,576904,SPA 8 - South Bay,8,District 4,3070,735,0.23941368078175895,71644.0,1165,False
06037577000,577000,SPA 8 - South Bay,8,District 4,6826,1185,0.17360093759156167,83329.0,3293,False
06037577100,577100,SPA 8 - South Bay,8,District 4,7368,892,0.12106406080347448,95130.0,3541,False
06037577200,577200,SPA 8 - South Bay,8,District 4,5836,445,0.07625085675119946,108668.0,3255,False
06037577300,577300,SPA 8 - South Bay,8,District 4,5935,215,0.03622577927548441,108771.0,3756,False
06037577400,577400,SPA 8 - South Bay,8,District 4,2764,171,0.06186685962373372,119911.0,1426,False
06037577501,577501,SPA 8 - South Bay,8,District 4,3333,295,0.0885088508850885,131765.0,1702,False
06037577504,577504,SPA 8 - South Bay,8,District 4,1372,104,0.07580174927113703,94125.0,761,False
06037577602,577602,SPA 8 - South Bay,8,District 4,3229,204,0.06317745432022298,109177.0,1611,False
06037577604,577604,SPA 8 - South Bay,8,District 4,1655,59,0.03564954682779456,108571.0,812,False
06037577605,577605,SPA 8 - South Bay,8,District 4,4661,186,0.03990559965672603,123986.0,2050,False
06037577606,577606,SPA 8 - South Bay,8,District 4,3869,335,0.08658568105453605,136094.0,1594,False
06037577700,577700,SPA 8 - South Bay,8,District 4,4562,319,0.06992547128452434,91612.0,1239,False
06037577800,577800,SPA 7 - East,7,District 4,4666,155,0.03321903129018431,113235.0,1364,False
06037577900,577900,SPA 8 - South Bay,8,District 4,5278,569,0.10780598711633195,84598.0,2363,False
06037578000,578000,SPA 8 - South Bay,8,District 4,5360,1875,0.3498134328358209,59141.0,1550,True
06037578100,578100,SPA 8 - South Bay,8,District 4,12,8,0.6666666666666666,,0,True
06037599000,599000,SPA 8 - South Bay,8,District 4,3243,270,0.08325624421831637,91759.0,1178,False
06037599100,599100,SPA 8 - South Bay,8,District 4,482,95,0.1970954356846473,,53,False
06037600100,600100,SPA 8 - South Bay,8,District 2,7163,1325,0.1849783610219182,56118.0,2132,False
06037600201,600201,SPA 8 - South Bay,8,District 2,5050,1347,0.26673267326732675,51154.0,1316,True
06037600202,600202,SPA 8 - South Bay,8,District 2,6835,1906,0.2788588149231895,37250.0,2278,True
06037600302,600302,SPA 8 - South Bay,8,District 2,2686,229,0.08525688756515264,73365.0,986,False
06037600303,600303,SPA 8 - South Bay,8,District 2,4178,1313,0.31426519865964575,34933.0,1257,True
06037600304,600304,SPA 8 - South Bay,8,District 2,3856,796,0.20643153526970953,58013.0,1068,False
06037600400,600400,SPA 8 - South Bay,8,District 2,4189,1365,0.3258534256385772,65145.0,1495,True
06037600501,600501,SPA 8 - South Bay,8,District 2,2476,258,0.10420032310177706,81458.0,875,False
06037600601,600601,SPA 8 - South Bay,8,District 2,2381,333,0.13985720285594289,96607.0,850,False
06037600602,600602,SPA 8 - South Bay,8,District 2,2567,375,0.1460849240358395,65129.0,715,False
06037600702,600702,SPA 8 - South Bay,8,District 2,4599,465,0.10110893672537508,110417.0,1591,False
06037600703,600703,SPA 8 - South Bay,8,District 2,1623,156,0.09611829944547134,104595.0,748,False
06037600704,600704,SPA 8 - South Bay,8,District 2,3019,185,0.06127856906260351,74405.0,1184,False
06037600801,600801,SPA 8 - South Bay,8,District 2,2866,228,0.07955338450802513,110625.0,1213,False
06037600802,600802,SPA 8 - South Bay,8,District 2,2450,219,0.08938775510204082,60913.0,1161,False
06037600902,600902,SPA 8 - South Bay,8,District 2,6229,462,0.07416920854069674,59498.0,2409,False
06037600911,600911,SPA 8 - South Bay,8,District 2,3535,444,0.1256011315417256,84706.0,1040,False
06037600912,600912,SPA 8 - South Bay,8,District 2,4813,580,0.12050696031581135,75781.0,1468,False
06037601001,601001,SPA 8 - South Bay,8,District 2,2047,368,0.1797752808988764,60250.0,1088,False
06037601002,601002,SPA 8 - South Bay,8,District 2,5022,985,0.19613699721226602,59220.0,1975,False
06037601100,601100,SPA 8 - South Bay,8,District 2,7076,1581,0.2234313171283211,60174.0,2106,False
06037601202,601202,SPA 8 - South Bay,8,District 2,3845,297,0.07724317295188557,74013.0,1093,False
06037601211,601211,SPA 8 - South Bay,8,District 2,2968,320,0.1078167115902965,49167.0,1092,False
06037601212,601212,SPA 8 - South Bay,8,District 2,5054,292,0.05777601899485556,68728.0,1950,False
06037601301,601301,SPA 8 - South Bay,8,District 2,1888,77,0.04078389830508475,104239.0,736,False
06037601302,601302,SPA 8 - South Bay,8,District 2,6513,1088,0.16705051435590357,77744.0,2566,False
06037601303,601303,SPA 8 - South Bay,8,District 2,5465,1117,0.20439158279963404,52113.0,2125,False
06037601401,601401,SPA 8 - South Bay,8,District 2,6594,1686,0.2556869881710646,56908.0,1769,True
06037601402,601402,SPA 8 - South Bay,8,District 2,4450,1007,0.22629213483146068,86563.0,1298,False
06037601501,601501,SPA 8 - South Bay,8,District 2,3630,857,0.23608815426997246,60109.0,980,False
06037601502,601502,SPA 8 - South Bay,8,District 2,3423,551,0.1609699094361671,65000.0,910,False
06037601600,601600,SPA 8 - South Bay,8,District 2,4067,278,0.0683550528645193,49173.0,1285,False
06037601700,601700,SPA 8 - South Bay,8,District 2,5263,1168,0.221926657799734,45847.0,1324,False
06037601801,601801,SPA 8 - South Bay,8,District 2,2993,562,0.18777146675576345,56786.0,872,False
06037601802,601802,SPA 8 - South Bay,8,District 2,3454,282,0.08164447017950202,82833.0,932,False
06037601900,601900,SPA 8 - South Bay,8,District 2,4393,976,0.22217163669474163,65215.0,1321,False
06037602002,602002,SPA 8 - South Bay,8,District 2,3036,394,0.1297760210803689,77344.0,833,False
06037602003,602003,SPA 8 - South Bay,8,District 2,4183,657,0.15706430791298112,69850.0,1193,False
06037602103,602103,SPA 8 - South Bay,8,District 2,5288,1890,0.3574130105900151,36390.0,1865,True
06037602104,602104,SPA 8 - South Bay,8,District 2,5646,730,0.12929507616011335,69798.0,1754,False
06037602105,602105,SPA 8 - South Bay,8,District 2,3855,928,0.24072632944228275,58686.0,1426,False
06037602106,602106,SPA 8 - South Bay,8,District 2,6171,815,0.13206935666828715,81283.0,2305,False
06037602201,602201,SPA 8 - South Bay,8,District 2,4489,349,0.07774560035642682,146225.0,1602,False
06037602202,602202,SPA 8 - South Bay,8,District 2,2866,143,0.04989532449406839,81429.0,1008,False
06037602301,602301,SPA 8 - South Bay,8,District 2,6878,609,0.08854318115731317,128221.0,1987,False
06037602302,602302,SPA 8 - South Bay,8,District 2,4796,308,0.06422018348623854,172097.0,1856,False
06037602402,602402,SPA 8 - South Bay,8,District 2,7136,292,0.04091928251121076,108368.0,2070,False
06037602403,602403,SPA 8 - South Bay,8,District 2,4266,627,0.1469760900140647,76286.0,1544,False
06037602404,602404,SPA 8 - South Bay,8,District 2,5867,1424,0.24271348218851202,67736.0,1857,False
06037602504,602504,SPA 8 - South Bay,8,District 2,4849,1205,0.24850484636007425,59634.0,1820,False
06037602505,602505,SPA 8 - South Bay,8,District 2,4589,1111,0.24210067552843756,67257.0,1616,False
06037602506,602506,SPA 8 - South Bay,8,District 2,4012,1099,0.2739282153539382,60574.0,1743,True
06037602507,602507,SPA 8 - South Bay,8,District 2,4561,416,0.09120806840605131,51281.0,1888,False
06037602510,602510,SPA 8 - South Bay,8,District 2,4004,704,0.17582417582417584,53036.0,1253,False
06037602511,602511,SPA 8 - South Bay,8,District 2,4229,827,0.19555450461101914,48165.0,1504,False
06037602512,602512,SPA 8 - South Bay,8,District 2,1889,350,0.185283218634198,69489.0,583,False
06037602513,602513,SPA 8 - South Bay,8,District 2,1391,403,0.2897196261682243,65896.0,484,True
06037602601,602601,SPA 8 - South Bay,8,District 2,4982,335,0.06724207145724609,96607.0,1666,False
06037602602,602602,SPA 8 - South Bay,8,District 2,2521,286,0.11344704482348275,67174.0,1050,False
06037602700,602700,SPA 8 - South Bay,8,District 2,3540,268,0.07570621468926554,118710.0,1284,False
06037602801,602801,SPA 8 - South Bay,8,District 2,4112,783,0.19041828793774318,58810.0,1356,False
06037602802,602802,SPA 8 - South Bay,8,District 2,4436,182,0.04102795311091073,106793.0,1287,False
06037602900,602900,SPA 8 - South Bay,8,District 2,4221,550,0.1303008765695333,101186.0,1356,False
06037603004,603004,SPA 8 - South Bay,8,District 2,1695,83,0.04896755162241888,77765.0,631,False
06037603005,603005,SPA 8 - South Bay,8,District 2,6465,720,0.11136890951276102,71458.0,2046,False
06037603006,603006,SPA 8 - South Bay,8,District 2,1970,155,0.07868020304568528,76563.0,845,False
06037603007,603007,SPA 8 - South Bay,8,District 2,3471,543,0.15643906655142611,90288.0,1179,False
06037603008,603008,SPA 8 - South Bay,8,District 2,3679,394,0.10709431910845338,61500.0,1190,False
06037603101,603101,SPA 8 - South Bay,8,District 2,4857,887,0.18262301832406835,83884.0,1617,False
06037603102,603102,SPA 8 - South Bay,8,District 2,3297,272,0.08249924173491052,67917.0,1244,False
06037603200,603200,SPA 8 - South Bay,8,District 2,3332,219,0.06572629051620649,111153.0,1291,False
06037603301,603301,SPA 8 - South Bay,8,District 2,3259,448,0.13746548020865296,66786.0,1390,False
06037603302,603302,SPA 8 - South Bay,8,District 2,4246,341,0.08031088082901554,76929.0,1584,False
06037603400,603400,SPA 8 - South Bay,8,District 2,3846,392,0.10192407696307852,84821.0,1451,False
06037603500,603500,SPA 8 - South Bay,8,District 2,2924,326,0.11149110807113544,87857.0,886,False
06037603600,603600,SPA 8 - South Bay,8,District 2,4171,559,0.13402061855670103,92552.0,1467,False
06037603702,603702,SPA 8 - South Bay,8,District 2,4712,323,0.06854838709677419,113464.0,1679,False
06037603703,603703,SPA 8 - South Bay,8,District 2,2576,73,0.028338509316770188,122609.0,866,False
06037603705,603705,SPA 8 - South Bay,8,District 2,2637,196,0.07432688661357603,75565.0,909,False
06037603706,603706,SPA 8 - South Bay,8,District 2,3550,505,0.14225352112676057,72656.0,1047,False
06037603801,603801,SPA 8 - South Bay,8,District 2,4874,906,0.1858842839556832,75417.0,1522,False
06037603802,603802,SPA 8 - South Bay,8,District 2,4008,440,0.10978043912175649,84735.0,1209,False
06037603901,603901,SPA 8 - South Bay,8,District 2,3805,188,0.049408672798948755,113500.0,1290,False
06037603902,603902,SPA 8 - South Bay,8,District 2,3483,254,0.07292563881711168,74531.0,1147,False
06037604001,604001,SPA 8 - South Bay,8,District 2,4512,441,0.09773936170212766,77837.0,1215,False
06037604002,604002,SPA 8 - South Bay,8,District 2,3783,629,0.1662701559608776,77098.0,1501,False
06037604101,604101,SPA 8 - South Bay,8,District 2,3853,413,0.10718920321827148,77849.0,1142,False
06037604102,604102,SPA 8 - South Bay,8,District 2,2629,530,0.201597565614302,91875.0,853,False
06037604200,604200,SPA 8 - South Bay,8,District 2,5825,734,0.12600858369098714,74819.0,1649,False
06037609900,609900,SPA 8 - South Bay,8,District 4,1494,292,0.19544846050870146,83717.0,603,False
06037620001,620001,SPA 8 - South Bay,8,District 2,4204,68,0.016175071360608945,163510.0,1689,False
06037620002,620002,SPA 8 - South Bay,8,District 2,3368,291,0.08640142517814726,145325.0,1473,False
06037620101,620101,SPA 8 - South Bay,8,District 2,5411,166,0.03067824801330623,127941.0,2080,False
06037620102,620102,SPA 8 - South Bay,8,District 2,3835,209,0.054498044328552805,153482.0,1883,False
06037620201,620201,SPA 8 - South Bay,8,District 2,1546,105,0.06791720569210867,161563.0,885,False
06037620301,620301,SPA 8 - South Bay,8,District 2,4223,117,0.027705422685294814,237798.0,1487,False
06037620303,620303,SPA 8 - South Bay,8,District 2,4645,258,0.05554359526372443,202875.0,1783,False
06037620305,620305,SPA 8 - South Bay,8,District 2,6013,118,0.01962414768002661,182775.0,2387,False
06037620400,620400,SPA 8 - South Bay,8,District 2,5204,96,0.018447348193697154,175469.0,1987,False
06037620501,620501,SPA 8 - South Bay,8,District 2,5808,320,0.05509641873278237,162674.0,2143,False
06037620521,620521,SPA 8 - South Bay,8,District 2,4586,200,0.043610989969472304,115829.0,1797,False
06037620522,620522,SPA 8 - South Bay,8,District 2,4577,199,0.043478260869565216,162778.0,1830,False
06037620601,620601,SPA 8 - South Bay,8,District 2,6157,497,0.08072113042065941,120326.0,2294,False
06037620602,620602,SPA 8 - South Bay,8,District 2,5846,327,0.055935682517961,155342.0,2104,False
06037620701,620701,SPA 8 - South Bay,8,District 2,7112,215,0.030230596175478065,176613.0,2910,False
06037620703,620703,SPA 8 - South Bay,8,District 2,3637,51,0.014022546054440473,244257.0,1200,False
06037620704,620704,SPA 8 - South Bay,8,District 2,3817,101,0.026460571129159026,189095.0,1182,False
06037620801,620801,SPA 8 - South Bay,8,District 2,3951,132,0.033409263477600606,218036.0,1320,False
06037620802,620802,SPA 8 - South Bay,8,District 2,3479,118,0.033917792469100316,181518.0,1353,False
06037620901,620901,SPA 8 - South Bay,8,District 2,2677,105,0.03922301083302204,250001.0,1054,False
06037620904,620904,SPA 8 - South Bay,8,District 2,2782,209,0.07512580877066859,215694.0,1067,False
06037621001,621001,SPA 8 - South Bay,8,District 2,4546,369,0.08117025956885174,167260.0,2041,False
06037621005,621005,SPA 8 - South Bay,8,District 2,4729,169,0.03573694227109325,150152.0,2506,False
06037621102,621102,SPA 8 - South Bay,8,District 2,3369,184,0.05461561294152568,200250.0,1239,False
06037621104,621104,SPA 8 - South Bay,8,District 2,6557,300,0.045752630776269634,132366.0,3136,False
06037621201,621201,SPA 8 - South Bay,8,District 2,6976,407,0.05834288990825688,160201.0,2941,False
06037621204,621204,SPA 8 - South Bay,8,District 2,2729,124,0.04543788933675339,107935.0,1750,False
06037621301,621301,SPA 8 - South Bay,8,District 2,7177,401,0.055872927406994566,120750.0,2940,False
06037621324,621324,SPA 8 - South Bay,8,District 2,3497,306,0.08750357449242208,114826.0,1974,False
06037621326,621326,SPA 8 - South Bay,8,District 2,3072,155,0.050455729166666664,111866.0,1738,False
06037621400,621400,SPA 8 - South Bay,8,District 2,4618,177,0.03832828064097012,174667.0,1744,False
06037650001,650001,SPA 8 - South Bay,8,District 4,6020,789,0.13106312292358804,103352.0,2343,False
06037650003,650003,SPA 8 - South Bay,8,District 4,3004,308,0.10252996005326231,84750.0,1218,False
06037650004,650004,SPA 8 - South Bay,8,District 4,4377,552,0.12611377655928718,98750.0,1498,False
06037650101,650101,SPA 8 - South Bay,8,District 4,5075,343,0.06758620689655172,105274.0,1987,False
06037650102,650102,SPA 8 - South Bay,8,District 4,2166,79,0.03647276084949215,114531.0,731,False
06037650200,650200,SPA 8 - South Bay,8,District 4,5903,221,0.0374385905471794,138438.0,1812,False
06037650300,650300,SPA 8 - South Bay,8,District 4,7659,651,0.08499804151978065,86212.0,2568,False
06037650401,650401,SPA 8 - South Bay,8,District 4,4473,286,0.06393919069975408,151923.0,1526,False
06037650501,650501,SPA 8 - South Bay,8,District 4,2779,52,0.018711766822598057,181154.0,942,False
06037650502,650502,SPA 8 - South Bay,8,District 4,4206,85,0.020209224916785545,145369.0,1641,False
06037650603,650603,SPA 8 - South Bay,8,District 4,3735,338,0.09049531459170014,117019.0,1487,False
06037650604,650604,SPA 8 - South Bay,8,District 4,5311,799,0.1504424778761062,69448.0,2677,False
06037650605,650605,SPA 8 - South Bay,8,District 4,2762,95,0.03439536567704562,106719.0,996,False
06037650606,650606,SPA 8 - South Bay,8,District 4,3695,336,0.09093369418132612,84961.0,1671,False
06037650607,650607,SPA 8 - South Bay,8,District 4,2680,67,0.025,99342.0,1104,False
06037650701,650701,SPA 8 - South Bay,8,District 4,2555,84,0.03287671232876712,153750.0,976,False
06037650702,650702,SPA 8 - South Bay,8,District 4,4605,87,0.018892508143322474,153164.0,1615,False
06037650801,650801,SPA 8 - South Bay,8,District 4,3864,215,0.055641821946169776,136827.0,1527,False
06037650802,650802,SPA 8 - South Bay,8,District 4,3629,365,0.10057867181041609,128295.0,1344,False
06037650901,650901,SPA 8 - South Bay,8,District 4,4963,394,0.07938746725770703,106250.0,2259,False
06037650903,650903,SPA 8 - South Bay,8,District 4,4691,446,0.09507567682796846,83889.0,1750,False
06037650904,650904,SPA 8 - South Bay,8,District 4,2457,141,0.057387057387057384,132986.0,908,False
06037651001,651001,SPA 8 - South Bay,8,District 4,5272,214,0.04059180576631259,129143.0,2002,False
06037651002,651002,SPA 8 - South Bay,8,District 4,4790,251,0.05240083507306889,128293.0,1764,False
06037651101,651101,SPA 8 - South Bay,8,District 4,4560,200,0.043859649122807015,125028.0,1747,False
06037651102,651102,SPA 8 - South Bay,8,District 4,4059,391,0.09632914510963292,87647.0,1780,False
06037651201,651201,SPA 8 - South Bay,8,District 4,4621,571,0.1235663276347111,156722.0,1660,False
06037651221,651221,SPA 8 - South Bay,8,District 4,3511,245,0.06978068926231842,103073.0,1429,False
06037651222,651222,SPA 8 - South Bay,8,District 4,6221,139,0.022343674650377753,101653.0,2410,False
06037651302,651302,SPA 8 - South Bay,8,District 4,5793,213,0.03676851372345935,158958.0,2238,False
06037651304,651304,SPA 8 - South Bay,8,District 4,5015,293,0.0584247258225324,117211.0,2469,False
06037651401,651401,SPA 8 - South Bay,8,District 4,2418,326,0.1348221670802316,85114.0,1210,False
06037651402,651402,SPA 8 - South Bay,8,District 4,5405,241,0.044588344125809434,102056.0,2028,False
06037670001,670001,SPA 8 - South Bay,8,District 4,3392,113,0.03331367924528302,106250.0,1256,False
06037670002,670002,SPA 8 - South Bay,8,District 4,3259,395,0.12120282295182572,73875.0,1345,False
06037670003,670003,SPA 8 - South Bay,8,District 4,6001,370,0.061656390601566406,94917.0,2229,False
06037670101,670101,SPA 8 - South Bay,8,District 4,3612,1123,0.3109080841638981,93400.0,1154,True
06037670102,670102,SPA 8 - South Bay,8,District 4,4000,474,0.1185,95292.0,1522,False
06037670201,670201,SPA 8 - South Bay,8,District 4,3641,72,0.019774787146388355,191063.0,1410,False
06037670202,670202,SPA 8 - South Bay,8,District 4,2553,37,0.014492753623188406,234750.0,805,False
06037670324,670324,SPA 8 - South Bay,8,District 4,5485,164,0.02989972652689152,234338.0,2097,False
06037670326,670326,SPA 8 - South Bay,8,District 4,3237,43,0.013283904850169911,250001.0,1353,False
06037670328,670328,SPA 8 - South Bay,8,District 4,4325,131,0.03028901734104046,247568.0,1582,False
06037670405,670405,SPA 8 - South Bay,8,District 4,2640,170,0.06439393939393939,147143.0,1112,False
06037670406,670406,SPA 8 - South Bay,8,District 4,1702,122,0.07168037602820211,217917.0,597,False
06037670407,670407,SPA 8 - South Bay,8,District 4,5849,302,0.05163275773636519,142306.0,2291,False
06037670413,670413,SPA 8 - South Bay,8,District 4,4805,139,0.028928199791883456,201116.0,1693,False
06037670416,670416,SPA 8 - South Bay,8,District 4,4101,202,0.04925627895635211,164250.0,1557,False
06037670417,670417,SPA 8 - South Bay,8,District 4,2780,73,0.026258992805755395,163088.0,1040,False
06037670418,670418,SPA 8 - South Bay,8,District 4,4426,157,0.035472209670131045,221205.0,1507,False
06037670500,670500,SPA 8 - South Bay,8,District 4,1449,105,0.07246376811594203,250001.0,583,False
06037670603,670603,SPA 8 - South Bay,8,District 4,1737,38,0.021876799078871616,199000.0,656,False
06037670604,670604,SPA 8 - South Bay,8,District 4,4953,274,0.055320008075913585,175972.0,2134,False
06037670701,670701,SPA 8 - South Bay,8,District 4,6460,254,0.03931888544891641,171522.0,2078,False
06037670702,670702,SPA 8 - South Bay,8,District 4,5891,164,0.027839076557460533,203039.0,2022,False
06037700101,700101,SPA 4 - Metro,4,District 3,5536,715,0.12915462427745664,94194.0,3496,False
06037700102,700102,SPA 4 - Metro,4,District 3,4457,742,0.1664796948620148,68628.0,2655,False
06037700200,700200,SPA 4 - Metro,4,District 3,6694,742,0.110845533313415,93431.0,4181,False
06037700300,700300,SPA 4 - Metro,4,District 3,5541,513,0.09258256632376827,100454.0,4027,False
06037700400,700400,SPA 4 - Metro,4,District 3,4486,505,0.1125724476148016,97320.0,2822,False
06037700501,700501,SPA 4 - Metro,4,District 3,4190,588,0.14033412887828162,111014.0,2402,False
06037700502,700502,SPA 4 - Metro,4,District 3,4138,796,0.19236346060898984,100636.0,2896,False
06037700600,700600,SPA 5 - West,5,District 3,5117,259,0.0506155950752394,227382.0,1661,False
06037700700,700700,SPA 5 - West,5,District 3,3121,140,0.04485741749439282,236250.0,1170,False
06037700801,700801,SPA 5 - West,5,District 3,4072,736,0.1807465618860511,81438.0,2329,False
06037700802,700802,SPA 5 - West,5,District 3,3962,577,0.14563351842503786,116851.0,1880,False
06037700901,700901,SPA 5 - West,5,District 3,4072,362,0.08889980353634577,105446.0,1500,False
06037700902,700902,SPA 5 - West,5,District 3,6483,408,0.06293382693197594,103460.0,3173,False
06037701000,701000,SPA 5 - West,5,District 3,5075,400,0.07881773399014778,139340.0,2550,False
06037701201,701201,SPA 5 - West,5,District 3,3682,263,0.07142857142857142,199609.0,1489,False
06037701202,701202,SPA 5 - West,5,District 3,3314,337,0.10168980084490042,141495.0,1773,False
06037701302,701302,SPA 5 - West,5,District 3,4645,477,0.10269106566200216,108101.0,2825,False
06037701304,701304,SPA 5 - West,5,District 3,5930,362,0.061045531197301856,142155.0,2686,False
